;Year;variable;Ind_conditions;Mean_conditions;variable_name;variable_response;variable_category;variable_posneg;Pob_Nacional;Quintiles;Weight;PIB_change_Nacional;Predictions;PIB_percapita_Nacional;AgeNumeric;Ind_conditions_prop;Ind_condition_quint_prop;variable_renamed
506;2010;Limitaciones físicas graves Sí;2736632.951477913;5.914767713161379;Limitaciones Físicas;Sí graves;Salud;Negativo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.058200190282469845;0.2012729241166567;Limitaciones físicas graves Sí
507;2010;Limitaciones físicas graves Sí;2736632.951477913;5.914767713161379;Limitaciones Físicas;Sí graves;Salud;Negativo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.058200190282469845;0.19622059643711623;Limitaciones físicas graves Sí
508;2010;Limitaciones físicas graves Sí;2736632.951477913;5.914767713161379;Limitaciones Físicas;Sí graves;Salud;Negativo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.058200190282469845;0.19218529575800275;Limitaciones físicas graves Sí
509;2010;Limitaciones físicas graves Sí;2736632.951477913;5.914767713161379;Limitaciones Físicas;Sí graves;Salud;Negativo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.058200190282469845;0.20685016895770786;Limitaciones físicas graves Sí
510;2010;Compra de ropa No;0.0;;Compra de ropa;No;Economía básica;Negativo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Compra de ropa No
511;2010;Compra de ropa No;0.0;;Compra de ropa;No;Economía básica;Negativo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Compra de ropa No
512;2010;Compra de ropa No;0.0;;Compra de ropa;No;Economía básica;Negativo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Compra de ropa No
513;2010;Compra de ropa No;0.0;;Compra de ropa;No;Economía básica;Negativo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Compra de ropa No
514;2010;Compra de ropa No;0.0;;Compra de ropa;No;Economía básica;Negativo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Compra de ropa No
515;2010;Compra de ropa Sí;0.0;;Compra de ropa;Sí;Economía básica;Positivo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Compra de ropa Sí
516;2010;Compra de ropa Sí;0.0;;Compra de ropa;Sí;Economía básica;Positivo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Compra de ropa Sí
517;2010;Compra de ropa Sí;0.0;;Compra de ropa;Sí;Economía básica;Positivo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Compra de ropa Sí
518;2010;Compra de ropa Sí;0.0;;Compra de ropa;Sí;Economía básica;Positivo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Compra de ropa Sí
519;2010;Compra de ropa Sí;0.0;;Compra de ropa;Sí;Economía básica;Positivo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Compra de ropa Sí
520;2010;Compra de zapatos No;0.0;;Compra de zapatos;No;Economía básica;Negativo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Compra de zapatos No
521;2010;Compra de zapatos No;0.0;;Compra de zapatos;No;Economía básica;Negativo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Compra de zapatos No
522;2010;Compra de zapatos No;0.0;;Compra de zapatos;No;Economía básica;Negativo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Compra de zapatos No
523;2010;Compra de zapatos No;0.0;;Compra de zapatos;No;Economía básica;Negativo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Compra de zapatos No
524;2010;Compra de zapatos No;0.0;;Compra de zapatos;No;Economía básica;Negativo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Compra de zapatos No
525;2010;Compra de zapatos Sí;0.0;;Compra de zapatos;Sí;Economía básica;Positivo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Compra de zapatos Sí
526;2010;Compra de zapatos Sí;0.0;;Compra de zapatos;Sí;Economía básica;Positivo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Compra de zapatos Sí
527;2010;Compra de zapatos Sí;0.0;;Compra de zapatos;Sí;Economía básica;Positivo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Compra de zapatos Sí
528;2010;Compra de zapatos Sí;0.0;;Compra de zapatos;Sí;Economía básica;Positivo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Compra de zapatos Sí
529;2010;Compra de zapatos Sí;0.0;;Compra de zapatos;Sí;Economía básica;Positivo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Compra de zapatos Sí
530;2010;Ocio con amigos No;0.0;;Ocio con amigos;No;Economía no básica;Negativo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Ocio con amigos No
531;2010;Ocio con amigos No;0.0;;Ocio con amigos;No;Economía no básica;Negativo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Ocio con amigos No
532;2010;Ocio con amigos No;0.0;;Ocio con amigos;No;Economía no básica;Negativo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Ocio con amigos No
533;2010;Ocio con amigos No;0.0;;Ocio con amigos;No;Economía no básica;Negativo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Ocio con amigos No
534;2010;Ocio con amigos No;0.0;;Ocio con amigos;No;Economía no básica;Negativo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Ocio con amigos No
535;2010;Ocio con amigos Sí;0.0;;Ocio con amigos;Sí;Economía no básica;Positivo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Ocio con amigos Sí - 2009 & desde 2013
536;2010;Ocio con amigos Sí;0.0;;Ocio con amigos;Sí;Economía no básica;Positivo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Ocio con amigos Sí - 2009 & desde 2013
537;2010;Ocio con amigos Sí;0.0;;Ocio con amigos;Sí;Economía no básica;Positivo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Ocio con amigos Sí - 2009 & desde 2013
538;2010;Ocio con amigos Sí;0.0;;Ocio con amigos;Sí;Economía no básica;Positivo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Ocio con amigos Sí - 2009 & desde 2013
539;2010;Ocio con amigos Sí;0.0;;Ocio con amigos;Sí;Economía no básica;Positivo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Ocio con amigos Sí - 2009 & desde 2013
540;2010;Ocio en general No;0.0;;Ocio General;No;Economía no básica;Negativo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Ocio en general No
541;2010;Ocio en general No;0.0;;Ocio General;No;Economía no básica;Negativo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Ocio en general No
542;2010;Ocio en general No;0.0;;Ocio General;No;Economía no básica;Negativo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Ocio en general No
543;2010;Ocio en general No;0.0;;Ocio General;No;Economía no básica;Negativo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Ocio en general No
544;2010;Ocio en general No;0.0;;Ocio General;No;Economía no básica;Negativo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Ocio en general No
545;2010;Ocio en general Sí;0.0;;Ocio General;Sí;Economía no básica;Positivo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Ocio en general Sí - 2009 & desde 2013
546;2010;Ocio en general Sí;0.0;;Ocio General;Sí;Economía no básica;Positivo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Ocio en general Sí - 2009 & desde 2013
547;2010;Ocio en general Sí;0.0;;Ocio General;Sí;Economía no básica;Positivo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Ocio en general Sí - 2009 & desde 2013
548;2010;Ocio en general Sí;0.0;;Ocio General;Sí;Economía no básica;Positivo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Ocio en general Sí - 2009 & desde 2013
549;2010;Ocio en general Sí;0.0;;Ocio General;Sí;Economía no básica;Positivo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Ocio en general Sí - 2009 & desde 2013
550;2010;Gasto en uno mismo No;0.0;;Gasto en uno mismo;No;Economía no básica;Negativo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Gasto en uno mismo No
551;2010;Gasto en uno mismo No;0.0;;Gasto en uno mismo;No;Economía no básica;Negativo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Gasto en uno mismo No
552;2010;Gasto en uno mismo No;0.0;;Gasto en uno mismo;No;Economía no básica;Negativo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Gasto en uno mismo No
553;2010;Gasto en uno mismo No;0.0;;Gasto en uno mismo;No;Economía no básica;Negativo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Gasto en uno mismo No
554;2010;Gasto en uno mismo No;0.0;;Gasto en uno mismo;No;Economía no básica;Negativo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Gasto en uno mismo No
555;2010;Gasto en uno mismo Sí;0.0;;Gasto en uno mismo;Sí;Economía no básica;Positivo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Gasto en uno mismo Sí- 2009 & desde 2013
556;2010;Gasto en uno mismo Sí;0.0;;Gasto en uno mismo;Sí;Economía no básica;Positivo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Gasto en uno mismo Sí- 2009 & desde 2013
557;2010;Gasto en uno mismo Sí;0.0;;Gasto en uno mismo;Sí;Economía no básica;Positivo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Gasto en uno mismo Sí- 2009 & desde 2013
558;2010;Gasto en uno mismo Sí;0.0;;Gasto en uno mismo;Sí;Economía no básica;Positivo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Gasto en uno mismo Sí- 2009 & desde 2013
559;2010;Gasto en uno mismo Sí;0.0;;Gasto en uno mismo;Sí;Economía no básica;Positivo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Gasto en uno mismo Sí- 2009 & desde 2013
560;2010;Acceso a internet No;0.0;;Internet;No;Economía no básica;Negativo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Acceso a internet No
561;2010;Acceso a internet No;0.0;;Internet;No;Economía no básica;Negativo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Acceso a internet No
562;2010;Acceso a internet No;0.0;;Internet;No;Economía no básica;Negativo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Acceso a internet No
563;2010;Acceso a internet No;0.0;;Internet;No;Economía no básica;Negativo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Acceso a internet No
564;2010;Acceso a internet No;0.0;;Internet;No;Economía no básica;Negativo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Acceso a internet No
565;2010;Acceso a internet Sí;0.0;;Internet;Sí;Economía no básica;Positivo;47021031;1º - Inferior;9567416.891243486;-1714.9579359795694;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20347101473048274;Acceso a internet Sí - 2009 & desde 2013
566;2010;Acceso a internet Sí;0.0;;Internet;Sí;Economía no básica;Positivo;47021031;2º;9464060.404349962;-1696.4313023596665;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.2012729241166567;Acceso a internet Sí - 2009 & desde 2013
567;2010;Acceso a internet Sí;0.0;;Internet;Sí;Economía no básica;Positivo;47021031;3º;9226494.747908132;-1653.8476967258598;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19622059643711623;Acceso a internet Sí - 2009 & desde 2013
568;2010;Acceso a internet Sí;0.0;;Internet;Sí;Economía no básica;Positivo;47021031;4º;9036750.749581216;-1619.8361156027545;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.19218529575800275;Acceso a internet Sí - 2009 & desde 2013
569;2010;Acceso a internet Sí;0.0;;Internet;Sí;Economía no básica;Positivo;47021031;5º - Superior;9726308.206915619;-1743.4391787086738;7.016903880812822;22.79128607000793;49.18657524359437;0.0;0.20685016895770786;Acceso a internet Sí - 2009 & desde 2013
570;2011;Vacaciones No;18627053.832905456;6.3722262585612715;Vacaciones;No;Economía no básica;Negativo;47190493;1º - Inferior;8289560.72185689;-6218.6439475846;7.0819576627988425;22.51250776000167;49.74155206965656;0.39472047543358907;0.17566166816390094;Vacaciones No
571;2011;Vacaciones No;18627053.832905456;6.3722262585612715;Vacaciones;No;Economía no básica;Negativo;47190493;2º;9386900.290269459;-7041.843667632727;7.0819576627988425;22.51250776000167;49.74155206965656;0.39472047543358907;0.19891507152233945;Vacaciones No
572;2011;Vacaciones No;18627053.832905456;6.3722262585612715;Vacaciones;No;Economía no básica;Negativo;47190493;3º;9259719.775654035;-6946.435676304713;7.0819576627988425;22.51250776000167;49.74155206965656;0.39472047543358907;0.19622002625940005;Vacaciones No
573;2011;Vacaciones No;18627053.832905456;6.3722262585612715;Vacaciones;No;Economía no básica;Negativo;47190493;4º;9936385.334184816;-7454.055117344791;7.0819576627988425;22.51250776000167;49.74155206965656;0.39472047543358907;0.21055904913273138;Vacaciones No
574;2011;Vacaciones No;18627053.832905456;6.3722262585612715;Vacaciones;No;Economía no básica;Negativo;47190493;5º - Superior;10317926.878031088;-7740.279091328835;7.0819576627988425;22.51250776000167;49.74155206965656;0.39472047543358907;0.21864418492154952;Vacaciones No
575;2011;Vacaciones Sí;28560178.1282537;7.544880651478407;Vacaciones;Sí;Economía no básica;Positivo;47190493;1º - Inferior;8289560.72185689;-6218.6439475846;7.0819576627988425;22.51250776000167;49.74155206965656;0.6052104208416237;0.17566166816390094;Vacaciones Sí
576;2011;Vacaciones Sí;28560178.1282537;7.544880651478407;Vacaciones;Sí;Economía no básica;Positivo;47190493;2º;9386900.290269459;-7041.843667632727;7.0819576627988425;22.51250776000167;49.74155206965656;0.6052104208416237;0.19891507152233945;Vacaciones Sí
577;2011;Vacaciones Sí;28560178.1282537;7.544880651478407;Vacaciones;Sí;Economía no básica;Positivo;47190493;3º;9259719.775654035;-6946.435676304713;7.0819576627988425;22.51250776000167;49.74155206965656;0.6052104208416237;0.19622002625940005;Vacaciones Sí
578;2011;Vacaciones Sí;28560178.1282537;7.544880651478407;Vacaciones;Sí;Economía no básica;Positivo;47190493;4º;9936385.334184816;-7454.055117344791;7.0819576627988425;22.51250776000167;49.74155206965656;0.6052104208416237;0.21055904913273138;Vacaciones Sí
579;2011;Vacaciones Sí;28560178.1282537;7.544880651478407;Vacaciones;Sí;Economía no básica;Positivo;47190493;5º - Superior;10317926.878031088;-7740.279091328835;7.0819576627988425;22.51250776000167;49.74155206965656;0.6052104208416237;0.21864418492154952;Vacaciones Sí
580;2011;Alimentación No;1279957.7432451362;5.863560985042299;Alimentación;No;Economía básica;Negativo;47190493;1º - Inferior;8289560.72185689;-6218.6439475846;7.0819576627988425;22.51250776000167;49.74155206965656;0.027123211941124162;0.17566166816390094;Alimentación No
581;2011;Alimentación No;1279957.7432451362;5.863560985042299;Alimentación;No;Economía básica;Negativo;47190493;2º;9386900.290269459;-7041.843667632727;7.0819576627988425;22.51250776000167;49.74155206965656;0.027123211941124162;0.19891507152233945;Alimentación No
582;2011;Alimentación No;1279957.7432451362;5.863560985042299;Alimentación;No;Economía básica;Negativo;47190493;3º;9259719.775654035;-6946.435676304713;7.0819576627988425;22.51250776000167;49.74155206965656;0.027123211941124162;0.19622002625940005;Alimentación No
583;2011;Alimentación No;1279957.7432451362;5.863560985042299;Alimentación;No;Economía básica;Negativo;47190493;4º;9936385.334184816;-7454.055117344791;7.0819576627988425;22.51250776000167;49.74155206965656;0.027123211941124162;0.21055904913273138;Alimentación No
584;2011;Alimentación No;1279957.7432451362;5.863560985042299;Alimentación;No;Economía básica;Negativo;47190493;5º - Superior;10317926.878031088;-7740.279091328835;7.0819576627988425;22.51250776000167;49.74155206965656;0.027123211941124162;0.21864418492154952;Alimentación No
585;2011;Alimentación Sí;45907274.217942126;7.115929728383866;Alimentación;Sí;Economía básica;Positivo;47190493;1º - Inferior;8289560.72185689;-6218.6439475846;7.0819576627988425;22.51250776000167;49.74155206965656;0.9728076843346842;0.17566166816390094;Alimentación Sí
586;2011;Alimentación Sí;45907274.217942126;7.115929728383866;Alimentación;Sí;Economía básica;Positivo;47190493;2º;9386900.290269459;-7041.843667632727;7.0819576627988425;22.51250776000167;49.74155206965656;0.9728076843346842;0.19891507152233945;Alimentación Sí
587;2011;Alimentación Sí;45907274.217942126;7.115929728383866;Alimentación;Sí;Economía básica;Positivo;47190493;3º;9259719.775654035;-6946.435676304713;7.0819576627988425;22.51250776000167;49.74155206965656;0.9728076843346842;0.19622002625940005;Alimentación Sí
588;2011;Alimentación Sí;45907274.217942126;7.115929728383866;Alimentación;Sí;Economía básica;Positivo;47190493;4º;9936385.334184816;-7454.055117344791;7.0819576627988425;22.51250776000167;49.74155206965656;0.9728076843346842;0.21055904913273138;Alimentación Sí
589;2011;Alimentación Sí;45907274.217942126;7.115929728383866;Alimentación;Sí;Economía básica;Positivo;47190493;5º - Superior;10317926.878031088;-7740.279091328835;7.0819576627988425;22.51250776000167;49.74155206965656;0.9728076843346842;0.21864418492154952;Alimentación Sí
590;2011;"""Colchón"" económico Sí";31235860.49343204;7.441204743250575;"""Colchón"" económico";Sí;Situación económica;Positivo;47190493;1º - Inferior;8289560.72185689;-6218.6439475846;7.0819576627988425;22.51250776000167;49.74155206965656;0.6619100269503868;0.17566166816390094;"""Colchón"" económico Sí"
591;2011;"""Colchón"" económico Sí";31235860.49343204;7.441204743250575;"""Colchón"" económico";Sí;Situación económica;Positivo;47190493;2º;9386900.290269459;-7041.843667632727;7.0819576627988425;22.51250776000167;49.74155206965656;0.6619100269503868;0.19891507152233945;"""Colchón"" económico Sí"
592;2011;"""Colchón"" económico Sí";31235860.49343204;7.441204743250575;"""Colchón"" económico";Sí;Situación económica;Positivo;47190493;3º;9259719.775654035;-6946.435676304713;7.0819576627988425;22.51250776000167;49.74155206965656;0.6619100269503868;0.19622002625940005;"""Colchón"" económico Sí"
593;2011;"""Colchón"" económico Sí";31235860.49343204;7.441204743250575;"""Colchón"" económico";Sí;Situación económica;Positivo;47190493;4º;9936385.334184816;-7454.055117344791;7.0819576627988425;22.51250776000167;49.74155206965656;0.6619100269503868;0.21055904913273138;"""Colchón"" económico Sí"
594;2011;"""Colchón"" económico Sí";31235860.49343204;7.441204743250575;"""Colchón"" económico";Sí;Situación económica;Positivo;47190493;5º - Superior;10317926.878031088;-7740.279091328835;7.0819576627988425;22.51250776000167;49.74155206965656;0.6619100269503868;0.21864418492154952;"""Colchón"" económico Sí"
595;2011;"""Colchón"" económico No";15954632.506563405;6.378626408816768;"""Colchón"" económico";No;Situación económica;Negativo;47190493;1º - Inferior;8289560.72185689;-6218.6439475846;7.0819576627988425;22.51250776000167;49.74155206965656;0.33808997304951666;0.17566166816390094;"""Colchón"" económico No"
596;2011;"""Colchón"" económico No";15954632.506563405;6.378626408816768;"""Colchón"" económico";No;Situación económica;Negativo;47190493;2º;9386900.290269459;-7041.843667632727;7.0819576627988425;22.51250776000167;49.74155206965656;0.33808997304951666;0.19891507152233945;"""Colchón"" económico No"
597;2011;"""Colchón"" económico No";15954632.506563405;6.378626408816768;"""Colchón"" económico";No;Situación económica;Negativo;47190493;3º;9259719.775654035;-6946.435676304713;7.0819576627988425;22.51250776000167;49.74155206965656;0.33808997304951666;0.19622002625940005;"""Colchón"" económico No"
598;2011;"""Colchón"" económico No";15954632.506563405;6.378626408816768;"""Colchón"" económico";No;Situación económica;Negativo;47190493;4º;9936385.334184816;-7454.055117344791;7.0819576627988425;22.51250776000167;49.74155206965656;0.33808997304951666;0.21055904913273138;"""Colchón"" económico No"
599;2011;"""Colchón"" económico No";15954632.506563405;6.378626408816768;"""Colchón"" económico";No;Situación económica;Negativo;47190493;5º - Superior;10317926.878031088;-7740.279091328835;7.0819576627988425;22.51250776000167;49.74155206965656;0.33808997304951666;0.21864418492154952;"""Colchón"" económico No"
600;2011;Ordenador No;2108261.607663655;6.243481191221358;Ordenador;No;Economía no básica;Negativo;47190493;1º - Inferior;8289560.72185689;-6218.6439475846;7.0819576627988425;22.51250776000167;49.74155206965656;0.044675558012577984;0.17566166816390094;Ordenador No
601;2011;Ordenador No;2108261.607663655;6.243481191221358;Ordenador;No;Economía no básica;Negativo;47190493;2º;9386900.290269459;-7041.843667632727;7.0819576627988425;22.51250776000167;49.74155206965656;0.044675558012577984;0.19891507152233945;Ordenador No
602;2011;Ordenador No;2108261.607663655;6.243481191221358;Ordenador;No;Economía no básica;Negativo;47190493;3º;9259719.775654035;-6946.435676304713;7.0819576627988425;22.51250776000167;49.74155206965656;0.044675558012577984;0.19622002625940005;Ordenador No
603;2011;Ordenador No;2108261.607663655;6.243481191221358;Ordenador;No;Economía no básica;Negativo;47190493;4º;9936385.334184816;-7454.055117344791;7.0819576627988425;22.51250776000167;49.74155206965656;0.044675558012577984;0.21055904913273138;Ordenador No
604;2011;Ordenador No;2108261.607663655;6.243481191221358;Ordenador;No;Economía no básica;Negativo;47190493;5º - Superior;10317926.878031088;-7740.279091328835;7.0819576627988425;22.51250776000167;49.74155206965656;0.044675558012577984;0.21864418492154952;Ordenador No
605;2011;Ordenador Sí;33836538.965376295;7.253268947149131;Ordenador;Sí;Economía no básica;Positivo;47190493;1º - Inferior;8289560.72185689;-6218.6439475846;7.0819576627988425;22.51250776000167;49.74155206965656;0.7170202473912763;0.17566166816390094;Ordenador Sí
606;2011;Ordenador Sí;33836538.965376295;7.253268947149131;Ordenador;Sí;Economía no básica;Positivo;47190493;2º;9386900.290269459;-7041.843667632727;7.0819576627988425;22.51250776000167;49.74155206965656;0.7170202473912763;0.19891507152233945;Ordenador Sí
607;2011;Ordenador Sí;33836538.965376295;7.253268947149131;Ordenador;Sí;Economía no básica;Positivo;47190493;3º;9259719.775654035;-6946.435676304713;7.0819576627988425;22.51250776000167;49.74155206965656;0.7170202473912763;0.19622002625940005;Ordenador Sí
608;2011;Ordenador Sí;33836538.965376295;7.253268947149131;Ordenador;Sí;Economía no básica;Positivo;47190493;4º;9936385.334184816;-7454.055117344791;7.0819576627988425;22.51250776000167;49.74155206965656;0.7170202473912763;0.21055904913273138;Ordenador Sí
609;2011;Ordenador Sí;33836538.965376295;7.253268947149131;Ordenador;Sí;Economía no básica;Positivo;47190493;5º - Superior;10317926.878031088;-7740.279091328835;7.0819576627988425;22.51250776000167;49.74155206965656;0.7170202473912763;0.21864418492154952;Ordenador Sí
610;2011;Lavadora Sí;73373.37381659867;5.821495704234353;Lavadora;Sí;Economía básica;Positivo;47190493;1º - Inferior;8289560.72185689;-6218.6439475846;7.0819576627988425;22.51250776000167;49.74155206965656;0.0015548338055421179;0.17566166816390094;Lavadora Sí
611;2011;Lavadora Sí;73373.37381659867;5.821495704234353;Lavadora;Sí;Economía básica;Positivo;47190493;2º;9386900.290269459;-7041.843667632727;7.0819576627988425;22.51250776000167;49.74155206965656;0.0015548338055421179;0.19891507152233945;Lavadora Sí
612;2011;Lavadora Sí;73373.37381659867;5.821495704234353;Lavadora;Sí;Economía básica;Positivo;47190493;3º;9259719.775654035;-6946.435676304713;7.0819576627988425;22.51250776000167;49.74155206965656;0.0015548338055421179;0.19622002625940005;Lavadora Sí
613;2011;Lavadora Sí;73373.37381659867;5.821495704234353;Lavadora;Sí;Economía básica;Positivo;47190493;4º;9936385.334184816;-7454.055117344791;7.0819576627988425;22.51250776000167;49.74155206965656;0.0015548338055421179;0.21055904913273138;Lavadora Sí
614;2011;Lavadora Sí;73373.37381659867;5.821495704234353;Lavadora;Sí;Economía básica;Positivo;47190493;5º - Superior;10317926.878031088;-7740.279091328835;7.0819576627988425;22.51250776000167;49.74155206965656;0.0015548338055421179;0.21864418492154952;Lavadora Sí
