;Year;variable;Individuos;correlation_label;media_felicidad;Quintiles;Weight;PIB_percapita_Nacional;PIB_change_Nacional;Predictions;variable_name;variable_response;variable_category;variable_posneg
323;2009;Compra de ropa No;1303404.6077664124;-0.32;5.7477713288915195;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Compra de ropa;No;Economía básica;Economía básica
324;2009;Compra de ropa No;1303404.6077664124;-0.32;5.7477713288915195;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Compra de ropa;No;Economía básica;Economía básica
325;2009;Compra de ropa Sí;44902903.55103917;0.34;7.042091057884067;1º - Inferior;9575720.172622625;142383.42647341682;-30169.321427072773;6.996779231207348;Compra de ropa;Sí;Economía básica;Economía básica
326;2009;Compra de ropa Sí;44902903.55103917;0.34;7.042091057884067;2º;9400498.32676727;139778.0154592962;-29617.266428246632;6.996779231207348;Compra de ropa;Sí;Economía básica;Economía básica
327;2009;Compra de ropa Sí;44902903.55103917;0.34;7.042091057884067;3º;9468127.811132494;140783.61269281644;-29830.340287442687;6.996779231207348;Compra de ropa;Sí;Economía básica;Economía básica
328;2009;Compra de ropa Sí;44902903.55103917;0.34;7.042091057884067;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Compra de ropa;Sí;Economía básica;Economía básica
329;2009;Compra de ropa Sí;44902903.55103917;0.34;7.042091057884067;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Compra de ropa;Sí;Economía básica;Economía básica
330;2009;Compra de zapatos No;476480.4580278147;-0.19;5.625116616714343;1º - Inferior;9575720.172622625;142383.42647341682;-30169.321427072773;6.996779231207348;Compra de zapatos;No;Economía básica;Economía básica
331;2009;Compra de zapatos No;476480.4580278147;-0.19;5.625116616714343;2º;9400498.32676727;139778.0154592962;-29617.266428246632;6.996779231207348;Compra de zapatos;No;Economía básica;Economía básica
332;2009;Compra de zapatos No;476480.4580278147;-0.19;5.625116616714343;3º;9468127.811132494;140783.61269281644;-29830.340287442687;6.996779231207348;Compra de zapatos;No;Economía básica;Economía básica
333;2009;Compra de zapatos No;476480.4580278147;-0.19;5.625116616714343;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Compra de zapatos;No;Economía básica;Economía básica
334;2009;Compra de zapatos No;476480.4580278147;-0.19;5.625116616714343;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Compra de zapatos;No;Economía básica;Economía básica
335;2009;Compra de zapatos Sí;46058752.92019028;0.20;7.015280111039896;1º - Inferior;9575720.172622625;142383.42647341682;-30169.321427072773;6.996779231207348;Compra de zapatos;Sí;Economía básica;Economía básica
336;2009;Compra de zapatos Sí;46058752.92019028;0.20;7.015280111039896;2º;9400498.32676727;139778.0154592962;-29617.266428246632;6.996779231207348;Compra de zapatos;Sí;Economía básica;Economía básica
337;2009;Compra de zapatos Sí;46058752.92019028;0.20;7.015280111039896;3º;9468127.811132494;140783.61269281644;-29830.340287442687;6.996779231207348;Compra de zapatos;Sí;Economía básica;Economía básica
338;2009;Compra de zapatos Sí;46058752.92019028;0.20;7.015280111039896;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Compra de zapatos;Sí;Economía básica;Economía básica
339;2009;Compra de zapatos Sí;46058752.92019028;0.20;7.015280111039896;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Compra de zapatos;Sí;Economía básica;Economía básica
340;2009;Ocio con amigos No;2608346.249268412;-0.30;5.970594814809458;1º - Inferior;9575720.172622625;142383.42647341682;-30169.321427072773;6.996779231207348;Ocio con amigos;No;Economía no básica;Economía no básica
341;2009;Ocio con amigos No;2608346.249268412;-0.30;5.970594814809458;2º;9400498.32676727;139778.0154592962;-29617.266428246632;6.996779231207348;Ocio con amigos;No;Economía no básica;Economía no básica
342;2009;Ocio con amigos No;2608346.249268412;-0.30;5.970594814809458;3º;9468127.811132494;140783.61269281644;-29830.340287442687;6.996779231207348;Ocio con amigos;No;Economía no básica;Economía no básica
343;2009;Ocio con amigos No;2608346.249268412;-0.30;5.970594814809458;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Ocio con amigos;No;Economía no básica;Economía no básica
344;2009;Ocio con amigos No;2608346.249268412;-0.30;5.970594814809458;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Ocio con amigos;No;Economía no básica;Economía no básica
345;2009;Ocio con amigos Sí;39597063.09584016;0.35;7.12353906425437;1º - Inferior;9575720.172622625;142383.42647341682;-30169.321427072773;6.996779231207348;Ocio con amigos;Sí;Economía no básica;Economía no básica
346;2009;Ocio con amigos Sí;39597063.09584016;0.35;7.12353906425437;2º;9400498.32676727;139778.0154592962;-29617.266428246632;6.996779231207348;Ocio con amigos;Sí;Economía no básica;Economía no básica
347;2009;Ocio con amigos Sí;39597063.09584016;0.35;7.12353906425437;3º;9468127.811132494;140783.61269281644;-29830.340287442687;6.996779231207348;Ocio con amigos;Sí;Economía no básica;Economía no básica
348;2009;Ocio con amigos Sí;39597063.09584016;0.35;7.12353906425437;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Ocio con amigos;Sí;Economía no básica;Economía no básica
349;2009;Ocio con amigos Sí;39597063.09584016;0.35;7.12353906425437;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Ocio con amigos;Sí;Economía no básica;Economía no básica
350;2009;Ocio en general No;3877936.114852336;-0.34;6.0635116652897665;1º - Inferior;9575720.172622625;142383.42647341682;-30169.321427072773;6.996779231207348;Ocio General;No;Economía no básica;Economía no básica
351;2009;Ocio en general No;3877936.114852336;-0.34;6.0635116652897665;2º;9400498.32676727;139778.0154592962;-29617.266428246632;6.996779231207348;Ocio General;No;Economía no básica;Economía no básica
352;2009;Ocio en general No;3877936.114852336;-0.34;6.0635116652897665;3º;9468127.811132494;140783.61269281644;-29830.340287442687;6.996779231207348;Ocio General;No;Economía no básica;Economía no básica
353;2009;Ocio en general No;3877936.114852336;-0.34;6.0635116652897665;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Ocio General;No;Economía no básica;Economía no básica
354;2009;Ocio en general No;3877936.114852336;-0.34;6.0635116652897665;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Ocio General;No;Economía no básica;Economía no básica
355;2009;Ocio en general Sí;30422508.72820318;0.37;7.255418268882193;1º - Inferior;9575720.172622625;142383.42647341682;-30169.321427072773;6.996779231207348;Ocio General;Sí;Economía no básica;Economía no básica
356;2009;Ocio en general Sí;30422508.72820318;0.37;7.255418268882193;2º;9400498.32676727;139778.0154592962;-29617.266428246632;6.996779231207348;Ocio General;Sí;Economía no básica;Economía no básica
357;2009;Ocio en general Sí;30422508.72820318;0.37;7.255418268882193;3º;9468127.811132494;140783.61269281644;-29830.340287442687;6.996779231207348;Ocio General;Sí;Economía no básica;Economía no básica
358;2009;Ocio en general Sí;30422508.72820318;0.37;7.255418268882193;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Ocio General;Sí;Economía no básica;Economía no básica
359;2009;Ocio en general Sí;30422508.72820318;0.37;7.255418268882193;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Ocio General;Sí;Economía no básica;Economía no básica
360;2009;Gasto en uno mismo No;4159213.2884623334;-0.34;6.07093604857357;1º - Inferior;9575720.172622625;142383.42647341682;-30169.321427072773;6.996779231207348;Gasto en uno mismo;No;Economía no básica;Economía no básica
361;2009;Gasto en uno mismo No;4159213.2884623334;-0.34;6.07093604857357;2º;9400498.32676727;139778.0154592962;-29617.266428246632;6.996779231207348;Gasto en uno mismo;No;Economía no básica;Economía no básica
362;2009;Gasto en uno mismo No;4159213.2884623334;-0.34;6.07093604857357;3º;9468127.811132494;140783.61269281644;-29830.340287442687;6.996779231207348;Gasto en uno mismo;No;Economía no básica;Economía no básica
363;2009;Gasto en uno mismo No;4159213.2884623334;-0.34;6.07093604857357;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Gasto en uno mismo;No;Economía no básica;Economía no básica
364;2009;Gasto en uno mismo No;4159213.2884623334;-0.34;6.07093604857357;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Gasto en uno mismo;No;Economía no básica;Economía no básica
365;2009;Gasto en uno mismo Sí;36396958.85837657;0.36;7.168749959981663;1º - Inferior;9575720.172622625;142383.42647341682;-30169.321427072773;6.996779231207348;Gasto en uno mismo;Sí;Economía no básica;Economía no básica
366;2009;Gasto en uno mismo Sí;36396958.85837657;0.36;7.168749959981663;2º;9400498.32676727;139778.0154592962;-29617.266428246632;6.996779231207348;Gasto en uno mismo;Sí;Economía no básica;Economía no básica
367;2009;Gasto en uno mismo Sí;36396958.85837657;0.36;7.168749959981663;3º;9468127.811132494;140783.61269281644;-29830.340287442687;6.996779231207348;Gasto en uno mismo;Sí;Economía no básica;Economía no básica
368;2009;Gasto en uno mismo Sí;36396958.85837657;0.36;7.168749959981663;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Gasto en uno mismo;Sí;Economía no básica;Economía no básica
369;2009;Gasto en uno mismo Sí;36396958.85837657;0.36;7.168749959981663;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Gasto en uno mismo;Sí;Economía no básica;Economía no básica
370;2009;Acceso a internet No;0.0;-0.26;;1º - Inferior;9575720.172622625;142383.42647341682;-30169.321427072773;6.996779231207348;Internet;No;Economía no básica;Economía no básica
371;2009;Acceso a internet No;0.0;-0.26;;2º;9400498.32676727;139778.0154592962;-29617.266428246632;6.996779231207348;Internet;No;Economía no básica;Economía no básica
372;2009;Acceso a internet No;0.0;-0.26;;3º;9468127.811132494;140783.61269281644;-29830.340287442687;6.996779231207348;Internet;No;Economía no básica;Economía no básica
373;2009;Acceso a internet No;0.0;-0.26;;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Internet;No;Economía no básica;Economía no básica
374;2009;Acceso a internet No;0.0;-0.26;;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Internet;No;Economía no básica;Economía no básica
375;2009;Acceso a internet Sí;0.0;0.24;;1º - Inferior;9575720.172622625;142383.42647341682;-30169.321427072773;6.996779231207348;Internet;Sí;Economía no básica;Economía no básica
376;2009;Acceso a internet Sí;0.0;0.24;;2º;9400498.32676727;139778.0154592962;-29617.266428246632;6.996779231207348;Internet;Sí;Economía no básica;Economía no básica
377;2009;Acceso a internet Sí;0.0;0.24;;3º;9468127.811132494;140783.61269281644;-29830.340287442687;6.996779231207348;Internet;Sí;Economía no básica;Economía no básica
378;2009;Acceso a internet Sí;0.0;0.24;;4º;9134591.49051309;135824.18997295527;-28779.49875458942;6.996779231207348;Internet;Sí;Economía no básica;Economía no básica
379;2009;Acceso a internet Sí;0.0;0.24;;5º - Superior;9166869.19896013;136304.13410713538;-28881.193096478444;6.996779231207348;Internet;Sí;Economía no básica;Economía no básica
380;2010;Vacaciones No;19082384.2219786;-0.40;6.298358932868978;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Vacaciones;No;Economía no básica;Economía no básica
381;2010;Vacaciones No;19082384.2219786;-0.40;6.298358932868978;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Vacaciones;No;Economía no básica;Economía no básica
382;2010;Vacaciones No;19082384.2219786;-0.40;6.298358932868978;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Vacaciones;No;Economía no básica;Economía no básica
383;2010;Vacaciones No;19082384.2219786;-0.40;6.298358932868978;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Vacaciones;No;Economía no básica;Economía no básica
384;2010;Vacaciones No;19082384.2219786;-0.40;6.298358932868978;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Vacaciones;No;Economía no básica;Economía no básica
385;2010;Vacaciones_Sí;27938646.7780341;0.40;7.484555075678552;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Vacaciones;Sí;Economía no básica;Economía no básica
386;2010;Vacaciones_Sí;27938646.7780341;0.40;7.484555075678552;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Vacaciones;Sí;Economía no básica;Economía no básica
387;2010;Vacaciones_Sí;27938646.7780341;0.40;7.484555075678552;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Vacaciones;Sí;Economía no básica;Economía no básica
388;2010;Vacaciones_Sí;27938646.7780341;0.40;7.484555075678552;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Vacaciones;Sí;Economía no básica;Economía no básica
389;2010;Vacaciones_Sí;27938646.7780341;0.40;7.484555075678552;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Vacaciones;Sí;Economía no básica;Economía no básica
390;2010;Alimentación No;1052076.4785276134;-0.16;5.920821749855899;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Alimentación;No;Economía básica;Economía básica
391;2010;Alimentación No;1052076.4785276134;-0.16;5.920821749855899;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Alimentación;No;Economía básica;Economía básica
392;2010;Alimentación No;1052076.4785276134;-0.16;5.920821749855899;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Alimentación;No;Economía básica;Economía básica
393;2010;Alimentación No;1052076.4785276134;-0.16;5.920821749855899;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Alimentación;No;Economía básica;Economía básica
394;2010;Alimentación No;1052076.4785276134;-0.16;5.920821749855899;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Alimentación;No;Economía básica;Economía básica
395;2010;Alimentación Sí;45968954.52145938;0.16;7.027936391885657;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Alimentación;Sí;Economía básica;Economía básica
396;2010;Alimentación Sí;45968954.52145938;0.16;7.027936391885657;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Alimentación;Sí;Economía básica;Economía básica
397;2010;Alimentación Sí;45968954.52145938;0.16;7.027936391885657;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Alimentación;Sí;Economía básica;Economía básica
398;2010;Alimentación Sí;45968954.52145938;0.16;7.027936391885657;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Alimentación;Sí;Economía básica;Economía básica
399;2010;Alimentación Sí;45968954.52145938;0.16;7.027936391885657;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Alimentación;Sí;Economía básica;Economía básica
400;2010;"""Colchón"" económico Sí";30340528.122708965;0.35;7.392440975889878;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;"""Colchón"" económico";Sí;Situación económica;Situación económica
401;2010;"""Colchón"" económico Sí";30340528.122708965;0.35;7.392440975889878;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;"""Colchón"" económico";Sí;Situación económica;Situación económica
402;2010;"""Colchón"" económico Sí";30340528.122708965;0.35;7.392440975889878;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;"""Colchón"" económico";Sí;Situación económica;Situación económica
403;2010;"""Colchón"" económico Sí";30340528.122708965;0.35;7.392440975889878;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;"""Colchón"" económico";Sí;Situación económica;Situación económica
404;2010;"""Colchón"" económico Sí";30340528.122708965;0.35;7.392440975889878;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;"""Colchón"" económico";Sí;Situación económica;Situación económica
405;2010;"""Colchón"" económico No";16680502.877303736;-0.35;6.295102918838534;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;"""Colchón"" económico";No;Situación económica;Situación económica
406;2010;"""Colchón"" económico No";16680502.877303736;-0.35;6.295102918838534;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;"""Colchón"" económico";No;Situación económica;Situación económica
407;2010;"""Colchón"" económico No";16680502.877303736;-0.35;6.295102918838534;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;"""Colchón"" económico";No;Situación económica;Situación económica
408;2010;"""Colchón"" económico No";16680502.877303736;-0.35;6.295102918838534;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;"""Colchón"" económico";No;Situación económica;Situación económica
409;2010;"""Colchón"" económico No";16680502.877303736;-0.35;6.295102918838534;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;"""Colchón"" económico";No;Situación económica;Situación económica
410;2010;Ordenador No;3005051.2905743644;-0.18;6.219544876093618;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Ordenador;No;Economía no básica;Economía no básica
411;2010;Ordenador No;3005051.2905743644;-0.18;6.219544876093618;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Ordenador;No;Economía no básica;Economía no básica
412;2010;Ordenador No;3005051.2905743644;-0.18;6.219544876093618;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Ordenador;No;Economía no básica;Economía no básica
413;2010;Ordenador No;3005051.2905743644;-0.18;6.219544876093618;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Ordenador;No;Economía no básica;Economía no básica
414;2010;Ordenador No;3005051.2905743644;-0.18;6.219544876093618;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Ordenador;No;Economía no básica;Economía no básica
415;2010;Ordenador Sí;32578890.24931348;0.19;7.192628672335325;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Ordenador;Sí;Economía no básica;Economía no básica
416;2010;Ordenador Sí;32578890.24931348;0.19;7.192628672335325;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Ordenador;Sí;Economía no básica;Economía no básica
417;2010;Ordenador Sí;32578890.24931348;0.19;7.192628672335325;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Ordenador;Sí;Economía no básica;Economía no básica
418;2010;Ordenador Sí;32578890.24931348;0.19;7.192628672335325;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Ordenador;Sí;Economía no básica;Economía no básica
419;2010;Ordenador Sí;32578890.24931348;0.19;7.192628672335325;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Ordenador;Sí;Economía no básica;Economía no básica
420;2010;Lavadora Sí;72503.80423870613;-0.06;5.473134846563349;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Lavadora;Sí;Economía básica;Economía básica
421;2010;Lavadora Sí;72503.80423870613;-0.06;5.473134846563349;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Lavadora;Sí;Economía básica;Economía básica
422;2010;Lavadora Sí;72503.80423870613;-0.06;5.473134846563349;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Lavadora;Sí;Economía básica;Economía básica
423;2010;Lavadora Sí;72503.80423870613;-0.06;5.473134846563349;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Lavadora;Sí;Economía básica;Economía básica
424;2010;Lavadora Sí;72503.80423870613;-0.06;5.473134846563349;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Lavadora;Sí;Economía básica;Economía básica
425;2010;Lavadora No;46822031.19686207;0.05;7.00662789145709;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Lavadora;No;Economía básica;Economía básica
426;2010;Lavadora No;46822031.19686207;0.05;7.00662789145709;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Lavadora;No;Economía básica;Economía básica
427;2010;Lavadora No;46822031.19686207;0.05;7.00662789145709;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Lavadora;No;Economía básica;Economía básica
428;2010;Lavadora No;46822031.19686207;0.05;7.00662789145709;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Lavadora;No;Economía básica;Economía básica
429;2010;Lavadora No;46822031.19686207;0.05;7.00662789145709;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Lavadora;No;Economía básica;Economía básica
430;2010;Coche No;1986912.762967119;-0.16;6.180273976919312;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Coche;No;Economía no básica;Economía no básica
431;2010;Coche No;1986912.762967119;-0.16;6.180273976919312;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Coche;No;Economía no básica;Economía no básica
432;2010;Coche No;1986912.762967119;-0.16;6.180273976919312;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Coche;No;Economía no básica;Economía no básica
433;2010;Coche No;1986912.762967119;-0.16;6.180273976919312;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Coche;No;Economía no básica;Economía no básica
434;2010;Coche No;1986912.762967119;-0.16;6.180273976919312;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Coche;No;Economía no básica;Economía no básica
435;2010;Coche Sí;38946883.949247696;0.17;7.113235554058405;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Coche;Sí;Economía no básica;Economía no básica
436;2010;Coche Sí;38946883.949247696;0.17;7.113235554058405;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Coche;Sí;Economía no básica;Economía no básica
437;2010;Coche Sí;38946883.949247696;0.17;7.113235554058405;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Coche;Sí;Economía no básica;Economía no básica
438;2010;Coche Sí;38946883.949247696;0.17;7.113235554058405;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Coche;Sí;Economía no básica;Economía no básica
439;2010;Coche Sí;38946883.949247696;0.17;7.113235554058405;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Coche;Sí;Economía no básica;Economía no básica
440;2010;Alto impacto coste vivienda;23497403.109878067;-0.28;6.588337492322032;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Vivienda;Impacto Alto;Situación económica;Situación económica
441;2010;Alto impacto coste vivienda;23497403.109878067;-0.28;6.588337492322032;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Vivienda;Impacto Alto;Situación económica;Situación económica
442;2010;Alto impacto coste vivienda;23497403.109878067;-0.28;6.588337492322032;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Vivienda;Impacto Alto;Situación económica;Situación económica
443;2010;Alto impacto coste vivienda;23497403.109878067;-0.28;6.588337492322032;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Vivienda;Impacto Alto;Situación económica;Situación económica
444;2010;Alto impacto coste vivienda;23497403.109878067;-0.28;6.588337492322032;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Vivienda;Impacto Alto;Situación económica;Situación económica
445;2010;Bajo impacto coste vivienda;1451618.718906874;0.07;7.5616339102012375;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Vivienda;Impacto Bajo;Situación económica;Situación económica
446;2010;Bajo impacto coste vivienda;1451618.718906874;0.07;7.5616339102012375;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Vivienda;Impacto Bajo;Situación económica;Situación económica
447;2010;Bajo impacto coste vivienda;1451618.718906874;0.07;7.5616339102012375;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Vivienda;Impacto Bajo;Situación económica;Situación económica
448;2010;Bajo impacto coste vivienda;1451618.718906874;0.07;7.5616339102012375;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Vivienda;Impacto Bajo;Situación económica;Situación económica
449;2010;Bajo impacto coste vivienda;1451618.718906874;0.07;7.5616339102012375;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Vivienda;Impacto Bajo;Situación económica;Situación económica
450;2010;Impacto medio coste vivienda;22072009.171227086;0.26;7.408053032055841;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Vivienda;Impacto Medio;Situación económica;Situación económica
451;2010;Impacto medio coste vivienda;22072009.171227086;0.26;7.408053032055841;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Vivienda;Impacto Medio;Situación económica;Situación económica
452;2010;Impacto medio coste vivienda;22072009.171227086;0.26;7.408053032055841;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Vivienda;Impacto Medio;Situación económica;Situación económica
453;2010;Impacto medio coste vivienda;22072009.171227086;0.26;7.408053032055841;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Vivienda;Impacto Medio;Situación económica;Situación económica
454;2010;Impacto medio coste vivienda;22072009.171227086;0.26;7.408053032055841;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Vivienda;Impacto Medio;Situación económica;Situación económica
455;2010;Calefacción No;3514120.5543779787;-0.22;5.958367453068813;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Calefacción;No;Economía básica;Economía básica
456;2010;Calefacción No;3514120.5543779787;-0.22;5.958367453068813;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Calefacción;No;Economía básica;Economía básica
457;2010;Calefacción No;3514120.5543779787;-0.22;5.958367453068813;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Calefacción;No;Economía básica;Economía básica
458;2010;Calefacción No;3514120.5543779787;-0.22;5.958367453068813;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Calefacción;No;Economía básica;Economía básica
459;2010;Calefacción No;3514120.5543779787;-0.22;5.958367453068813;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Calefacción;No;Economía básica;Economía básica
460;2010;Calefacción Sí;43506910.44561363;0.22;7.0875550798536215;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Calefacción;Sí;Economía básica;Economía básica
461;2010;Calefacción Sí;43506910.44561363;0.22;7.0875550798536215;2º;9471773.575013658;139938.49646980324;-1697.8138869581667;7.003165151248407;Calefacción;Sí;Economía básica;Economía básica
462;2010;Calefacción Sí;43506910.44561363;0.22;7.0875550798536215;3º;9144735.138872957;135106.74382296597;-1639.1922999817575;7.003165151248407;Calefacción;Sí;Economía básica;Economía básica
463;2010;Calefacción Sí;43506910.44561363;0.22;7.0875550798536215;4º;9083029.77356339;134195.0923801665;-1628.1316231937558;7.003165151248407;Calefacción;Sí;Economía básica;Economía básica
464;2010;Calefacción Sí;43506910.44561363;0.22;7.0875550798536215;5º - Superior;9715509.767986445;143539.5196688612;-1741.5035602707735;7.003165151248407;Calefacción;Sí;Economía básica;Economía básica
465;2010;Riesgo de pobreza No;38207962.199667424;0.20;7.1560836962974195;1º - Inferior;9605982.744561965;141921.33835789212;-1721.8708589720704;7.003165151248407;Riesgo de pobreza;No;Situación económica;Situación económica
