Year;condiciones;Ind_condiciones;Correlación;felicidad_condiciones;Quintiles;Individuos_quintiles;PIB_percapita_Nacional;PIB_change_Nacional;felicidad_año;condiciones_name;condiciones_response;condiciones_category;condiciones_posneg;condiciones_posneg13;Ind_posneg13;felicidad_posneg13;Ind_posneg;felicidad_posneg
2010;Carencia Material Severa No;45242373.84494099;0.23;7.0731081883692655;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Carencia material;No;Situación económica;Positivo;Positivo;27462898.411490284;7.3338781520185945;27462898.411490284;7.3338781520185945
2010;Carencia Material Severa No;45242373.84494099;0.23;7.0731081883692655;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Carencia material;No;Situación económica;Positivo;Positivo;27462898.411490284;7.3338781520185945;27462898.411490284;7.3338781520185945
2010;Carencia Material Severa No;45242373.84494099;0.23;7.0731081883692655;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Carencia material;No;Situación económica;Positivo;Positivo;27462898.411490284;7.3338781520185945;27462898.411490284;7.3338781520185945
2010;Carencia Material Severa No;45242373.84494099;0.23;7.0731081883692655;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Carencia material;No;Situación económica;Positivo;Positivo;27462898.411490284;7.3338781520185945;27462898.411490284;7.3338781520185945
2010;Carencia Material Severa No;45242373.84494099;0.23;7.0731081883692655;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Carencia material;No;Situación económica;Positivo;Positivo;27462898.411490284;7.3338781520185945;27462898.411490284;7.3338781520185945
2010;"""Colchón"" económico No";16680502.877303736;-0.35;6.297861123512436;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;"""Colchón"" económico";No;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;"""Colchón"" económico No";16680502.877303736;-0.35;6.297861123512436;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;"""Colchón"" económico";No;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;"""Colchón"" económico No";16680502.877303736;-0.35;6.297861123512436;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;"""Colchón"" económico";No;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;"""Colchón"" económico No";16680502.877303736;-0.35;6.297861123512436;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;"""Colchón"" económico";No;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;"""Colchón"" económico No";16680502.877303736;-0.35;6.297861123512436;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;"""Colchón"" económico";No;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Alto impacto coste vivienda;23497403.109878067;-0.28;6.5869346249706044;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Vivienda;Impacto Alto;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Alto impacto coste vivienda;23497403.109878067;-0.28;6.5869346249706044;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Vivienda;Impacto Alto;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Alto impacto coste vivienda;23497403.109878067;-0.28;6.5869346249706044;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Vivienda;Impacto Alto;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Alto impacto coste vivienda;23497403.109878067;-0.28;6.5869346249706044;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Vivienda;Impacto Alto;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Alto impacto coste vivienda;23497403.109878067;-0.28;6.5869346249706044;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Vivienda;Impacto Alto;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Riesgo de pobreza Sí;8813068.800334038;-0.20;6.343999279323517;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Riesgo de pobreza;Sí;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Riesgo de pobreza Sí;8813068.800334038;-0.20;6.343999279323517;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Riesgo de pobreza;Sí;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Riesgo de pobreza Sí;8813068.800334038;-0.20;6.343999279323517;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Riesgo de pobreza;Sí;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Riesgo de pobreza Sí;8813068.800334038;-0.20;6.343999279323517;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Riesgo de pobreza;Sí;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Riesgo de pobreza Sí;8813068.800334038;-0.20;6.343999279323517;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Riesgo de pobreza;Sí;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Carencia material severa;1778657.1550474272;-0.23;5.5282721803678;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Carencia material;Sí;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Carencia material severa;1778657.1550474272;-0.23;5.5282721803678;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Carencia material;Sí;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Carencia material severa;1778657.1550474272;-0.23;5.5282721803678;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Carencia material;Sí;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Carencia material severa;1778657.1550474272;-0.23;5.5282721803678;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Carencia material;Sí;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Carencia material severa;1778657.1550474272;-0.23;5.5282721803678;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Carencia material;Sí;Situación económica;Negativo;Negativo;12692407.985640813;6.189266802043586;12692407.985640813;6.189266802043586
2010;Trabajador a tiempo completo;14004032.6570013;0.12;7.3290853945434264;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Situación Laboral;tiempo completo;Situación Laboral;Positivo;Positivo;14004032.657001298;7.3290853945434264;14004032.657001298;7.3290853945434264
2010;Trabajador a tiempo completo;14004032.6570013;0.12;7.3290853945434264;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Situación Laboral;tiempo completo;Situación Laboral;Positivo;Positivo;14004032.657001298;7.3290853945434264;14004032.657001298;7.3290853945434264
2010;Trabajador a tiempo completo;14004032.6570013;0.12;7.3290853945434264;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Situación Laboral;tiempo completo;Situación Laboral;Positivo;Positivo;14004032.657001298;7.3290853945434264;14004032.657001298;7.3290853945434264
2010;Trabajador a tiempo completo;14004032.6570013;0.12;7.3290853945434264;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Situación Laboral;tiempo completo;Situación Laboral;Positivo;Positivo;14004032.657001298;7.3290853945434264;14004032.657001298;7.3290853945434264
2010;Trabajador a tiempo completo;14004032.6570013;0.12;7.3290853945434264;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Situación Laboral;tiempo completo;Situación Laboral;Positivo;Positivo;14004032.657001298;7.3290853945434264;14004032.657001298;7.3290853945434264
2010;Estudiante;3312035.482989271;0.12;7.376108957063287;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Situación Laboral;Estudiante;Situación Laboral;Estudiante;Estudiante;3312035.482989271;7.376108957063286;3312035.482989271;7.376108957063286
2010;Estudiante;3312035.482989271;0.12;7.376108957063287;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Situación Laboral;Estudiante;Situación Laboral;Estudiante;Estudiante;3312035.482989271;7.376108957063286;3312035.482989271;7.376108957063286
2010;Estudiante;3312035.482989271;0.12;7.376108957063287;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Situación Laboral;Estudiante;Situación Laboral;Estudiante;Estudiante;3312035.482989271;7.376108957063286;3312035.482989271;7.376108957063286
2010;Estudiante;3312035.482989271;0.12;7.376108957063287;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Situación Laboral;Estudiante;Situación Laboral;Estudiante;Estudiante;3312035.482989271;7.376108957063286;3312035.482989271;7.376108957063286
2010;Estudiante;3312035.482989271;0.12;7.376108957063287;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Situación Laboral;Estudiante;Situación Laboral;Estudiante;Estudiante;3312035.482989271;7.376108957063286;3312035.482989271;7.376108957063286
2010;Parado;5244956.051310267;-0.18;6.651773308203956;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Situación Laboral;Situación Laboral;Situación Laboral;Negativo;Negativo;5244956.051310267;6.651773308203955;5244956.051310267;6.651773308203955
2010;Parado;5244956.051310267;-0.18;6.651773308203956;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Situación Laboral;Situación Laboral;Situación Laboral;Negativo;Negativo;5244956.051310267;6.651773308203955;5244956.051310267;6.651773308203955
2010;Parado;5244956.051310267;-0.18;6.651773308203956;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Situación Laboral;Situación Laboral;Situación Laboral;Negativo;Negativo;5244956.051310267;6.651773308203955;5244956.051310267;6.651773308203955
2010;Parado;5244956.051310267;-0.18;6.651773308203956;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Situación Laboral;Situación Laboral;Situación Laboral;Negativo;Negativo;5244956.051310267;6.651773308203955;5244956.051310267;6.651773308203955
2010;Parado;5244956.051310267;-0.18;6.651773308203956;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Situación Laboral;Situación Laboral;Situación Laboral;Negativo;Negativo;5244956.051310267;6.651773308203955;5244956.051310267;6.651773308203955
2010;Enfermedades Crónicas No;32052852.01004943;0.19;7.204822370392921;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Enfermedades Crónicas;No;Salud;Positivo;Positivo;33793714.62884317;7.213104501538874;33793714.62884317;7.213104501538874
2010;Enfermedades Crónicas No;32052852.01004943;0.19;7.204822370392921;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Enfermedades Crónicas;No;Salud;Positivo;Positivo;33793714.62884317;7.213104501538874;33793714.62884317;7.213104501538874
2010;Enfermedades Crónicas No;32052852.01004943;0.19;7.204822370392921;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Enfermedades Crónicas;No;Salud;Positivo;Positivo;33793714.62884317;7.213104501538874;33793714.62884317;7.213104501538874
2010;Enfermedades Crónicas No;32052852.01004943;0.19;7.204822370392921;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Enfermedades Crónicas;No;Salud;Positivo;Positivo;33793714.62884317;7.213104501538874;33793714.62884317;7.213104501538874
2010;Enfermedades Crónicas No;32052852.01004943;0.19;7.204822370392921;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Enfermedades Crónicas;No;Salud;Positivo;Positivo;33793714.62884317;7.213104501538874;33793714.62884317;7.213104501538874
2010;Limitaciones físicas No;35534577.24763692;0.25;7.221386632684827;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Limitaciones Físicas;No;Salud;Positivo;Positivo;33793714.62884317;7.213104501538874;33793714.62884317;7.213104501538874
2010;Limitaciones físicas No;35534577.24763692;0.25;7.221386632684827;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Limitaciones Físicas;No;Salud;Positivo;Positivo;33793714.62884317;7.213104501538874;33793714.62884317;7.213104501538874
2010;Limitaciones físicas No;35534577.24763692;0.25;7.221386632684827;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Limitaciones Físicas;No;Salud;Positivo;Positivo;33793714.62884317;7.213104501538874;33793714.62884317;7.213104501538874
2010;Limitaciones físicas No;35534577.24763692;0.25;7.221386632684827;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Limitaciones Físicas;No;Salud;Positivo;Positivo;33793714.62884317;7.213104501538874;33793714.62884317;7.213104501538874
2010;Limitaciones físicas No;35534577.24763692;0.25;7.221386632684827;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Limitaciones Físicas;No;Salud;Positivo;Positivo;33793714.62884317;7.213104501538874;33793714.62884317;7.213104501538874
2010;Enfermedades Crónicas Sí;14968178.989963273;-0.19;6.607483825665619;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Enfermedades Crónicas;Sí;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Enfermedades Crónicas Sí;14968178.989963273;-0.19;6.607483825665619;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Enfermedades Crónicas;Sí;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Enfermedades Crónicas Sí;14968178.989963273;-0.19;6.607483825665619;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Enfermedades Crónicas;Sí;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Enfermedades Crónicas Sí;14968178.989963273;-0.19;6.607483825665619;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Enfermedades Crónicas;Sí;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Enfermedades Crónicas Sí;14968178.989963273;-0.19;6.607483825665619;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Enfermedades Crónicas;Sí;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Limitaciones físicas leves Sí;8749820.800891733;-0.15;6.51990130060788;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Limitaciones Físicas;Sí leves;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Limitaciones físicas leves Sí;8749820.800891733;-0.15;6.51990130060788;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Limitaciones Físicas;Sí leves;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Limitaciones físicas leves Sí;8749820.800891733;-0.15;6.51990130060788;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Limitaciones Físicas;Sí leves;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Limitaciones físicas leves Sí;8749820.800891733;-0.15;6.51990130060788;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Limitaciones Físicas;Sí leves;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Limitaciones físicas leves Sí;8749820.800891733;-0.15;6.51990130060788;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Limitaciones Físicas;Sí leves;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Limitaciones físicas graves Sí;2736632.951477913;-0.22;5.912454065116355;1º - Inferior;9615238.5493584;142058.08607431204;-1723.5299604902707;7.014671919309023;Limitaciones Físicas;Sí graves;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Limitaciones físicas graves Sí;2736632.951477913;-0.22;5.912454065116355;2º;9437835.624093397;139437.08817626353;-1691.7305147247657;7.014671919309023;Limitaciones Físicas;Sí graves;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Limitaciones físicas graves Sí;2736632.951477913;-0.22;5.912454065116355;3º;9277401.674288524;137066.79442498487;-1662.9727550759612;7.014671919309023;Limitaciones Físicas;Sí graves;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Limitaciones físicas graves Sí;2736632.951477913;-0.22;5.912454065116355;4º;8962704.311209736;132417.3720667075;-1606.5633034571524;7.014671919309023;Limitaciones Físicas;Sí graves;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2010;Limitaciones físicas graves Sí;2736632.951477913;-0.22;5.912454065116355;5º - Superior;9727850.841048358;143721.8499574211;-1743.7156956283739;7.014671919309023;Limitaciones Físicas;Sí graves;Salud;Negativo;Negativo;8818210.914110972;6.346613063796616;8818210.914110972;6.346613063796616
2011;Vacaciones No;18627053.832905456;-0.40;6.371308116953784;1º - Inferior;8279777.6053480115;114318.51440527187;-6211.304871328599;7.080856265718378;Vacaciones;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Vacaciones No;18627053.832905456;-0.40;6.371308116953784;2º;9401574.965032777;129807.11974414847;-7052.852282016729;7.080856265718378;Vacaciones;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Vacaciones No;18627053.832905456;-0.40;6.371308116953784;3º;9248306.13972701;127690.94401470893;-6937.873420672711;7.080856265718378;Vacaciones;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Vacaciones No;18627053.832905456;-0.40;6.371308116953784;4º;9944537.931275548;137303.78482822684;-7460.171014224792;7.080856265718378;Vacaciones;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Vacaciones No;18627053.832905456;-0.40;6.371308116953784;5º - Superior;10316296.358612942;142436.6365975057;-7739.055911952835;7.080856265718378;Vacaciones;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Ordenador No;2108261.607663655;-0.18;6.217035260852284;1º - Inferior;8279777.6053480115;114318.51440527187;-6211.304871328599;7.080856265718378;Ordenador;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Ordenador No;2108261.607663655;-0.18;6.217035260852284;2º;9401574.965032777;129807.11974414847;-7052.852282016729;7.080856265718378;Ordenador;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Ordenador No;2108261.607663655;-0.18;6.217035260852284;3º;9248306.13972701;127690.94401470893;-6937.873420672711;7.080856265718378;Ordenador;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Ordenador No;2108261.607663655;-0.18;6.217035260852284;4º;9944537.931275548;137303.78482822684;-7460.171014224792;7.080856265718378;Ordenador;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Ordenador No;2108261.607663655;-0.18;6.217035260852284;5º - Superior;10316296.358612942;142436.6365975057;-7739.055911952835;7.080856265718378;Ordenador;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Coche No;1984342.131884508;-0.16;6.213449718255514;1º - Inferior;8279777.6053480115;114318.51440527187;-6211.304871328599;7.080856265718378;Coche;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Coche No;1984342.131884508;-0.16;6.213449718255514;2º;9401574.965032777;129807.11974414847;-7052.852282016729;7.080856265718378;Coche;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Coche No;1984342.131884508;-0.16;6.213449718255514;3º;9248306.13972701;127690.94401470893;-6937.873420672711;7.080856265718378;Coche;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Coche No;1984342.131884508;-0.16;6.213449718255514;4º;9944537.931275548;137303.78482822684;-7460.171014224792;7.080856265718378;Coche;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Coche No;1984342.131884508;-0.16;6.213449718255514;5º - Superior;10316296.358612942;142436.6365975057;-7739.055911952835;7.080856265718378;Coche;No;Economía no básica;Negativo;Negativo;3245665.367493376;6.267264365353863;3245665.367493376;6.267264365353863
2011;Vacaciones_Sí;28560178.1282537;0.40;7.543660676991957;1º - Inferior;8279777.6053480115;114318.51440527187;-6211.304871328599;7.080856265718378;Vacaciones;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Vacaciones_Sí;28560178.1282537;0.40;7.543660676991957;2º;9401574.965032777;129807.11974414847;-7052.852282016729;7.080856265718378;Vacaciones;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Vacaciones_Sí;28560178.1282537;0.40;7.543660676991957;3º;9248306.13972701;127690.94401470893;-6937.873420672711;7.080856265718378;Vacaciones;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Vacaciones_Sí;28560178.1282537;0.40;7.543660676991957;4º;9944537.931275548;137303.78482822684;-7460.171014224792;7.080856265718378;Vacaciones;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Vacaciones_Sí;28560178.1282537;0.40;7.543660676991957;5º - Superior;10316296.358612942;142436.6365975057;-7739.055911952835;7.080856265718378;Vacaciones;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Ordenador Sí;33836538.965376295;0.19;7.26140494663718;1º - Inferior;8279777.6053480115;114318.51440527187;-6211.304871328599;7.080856265718378;Ordenador;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Ordenador Sí;33836538.965376295;0.19;7.26140494663718;2º;9401574.965032777;129807.11974414847;-7052.852282016729;7.080856265718378;Ordenador;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Ordenador Sí;33836538.965376295;0.19;7.26140494663718;3º;9248306.13972701;127690.94401470893;-6937.873420672711;7.080856265718378;Ordenador;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Ordenador Sí;33836538.965376295;0.19;7.26140494663718;4º;9944537.931275548;137303.78482822684;-7460.171014224792;7.080856265718378;Ordenador;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Ordenador Sí;33836538.965376295;0.19;7.26140494663718;5º - Superior;10316296.358612942;142436.6365975057;-7739.055911952835;7.080856265718378;Ordenador;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Coche Sí;38861799.81211517;0.17;7.207976332574692;1º - Inferior;8279777.6053480115;114318.51440527187;-6211.304871328599;7.080856265718378;Coche;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Coche Sí;38861799.81211517;0.17;7.207976332574692;2º;9401574.965032777;129807.11974414847;-7052.852282016729;7.080856265718378;Coche;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Coche Sí;38861799.81211517;0.17;7.207976332574692;3º;9248306.13972701;127690.94401470893;-6937.873420672711;7.080856265718378;Coche;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Coche Sí;38861799.81211517;0.17;7.207976332574692;4º;9944537.931275548;137303.78482822684;-7460.171014224792;7.080856265718378;Coche;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Coche Sí;38861799.81211517;0.17;7.207976332574692;5º - Superior;10316296.358612942;142436.6365975057;-7739.055911952835;7.080856265718378;Coche;Sí;Economía no básica;Positivo;Positivo;14465502.415106455;7.337680652067942;14465502.415106455;7.337680652067942
2011;Alimentación No;1279957.7432451362;-0.16;5.862035148565152;1º - Inferior;8279777.6053480115;114318.51440527187;-6211.304871328599;7.080856265718378;Alimentación;No;Economía básica;Negativo;Negativo;10195637.921676103;6.311251935397433;10195637.921676103;6.311251935397433
2011;Alimentación No;1279957.7432451362;-0.16;5.862035148565152;2º;9401574.965032777;129807.11974414847;-7052.852282016729;7.080856265718378;Alimentación;No;Economía básica;Negativo;Negativo;10195637.921676103;6.311251935397433;10195637.921676103;6.311251935397433
2011;Alimentación No;1279957.7432451362;-0.16;5.862035148565152;3º;9248306.13972701;127690.94401470893;-6937.873420672711;7.080856265718378;Alimentación;No;Economía básica;Negativo;Negativo;10195637.921676103;6.311251935397433;10195637.921676103;6.311251935397433
2011;Alimentación No;1279957.7432451362;-0.16;5.862035148565152;4º;9944537.931275548;137303.78482822684;-7460.171014224792;7.080856265718378;Alimentación;No;Economía básica;Negativo;Negativo;10195637.921676103;6.311251935397433;10195637.921676103;6.311251935397433
2011;Alimentación No;1279957.7432451362;-0.16;5.862035148565152;5º - Superior;10316296.358612942;142436.6365975057;-7739.055911952835;7.080856265718378;Alimentación;No;Economía básica;Negativo;Negativo;10195637.921676103;6.311251935397433;10195637.921676103;6.311251935397433
2011;Lavadora No;46978525.4756668;0.05;7.083847530497101;1º - Inferior;8279777.6053480115;114318.51440527187;-6211.304871328599;7.080856265718378;Lavadora;No;Economía básica;Negativo;Negativo;10195637.921676103;6.311251935397433;10195637.921676103;6.311251935397433
2011;Lavadora No;46978525.4756668;0.05;7.083847530497101;2º;9401574.965032777;129807.11974414847;-7052.852282016729;7.080856265718378;Lavadora;No;Economía básica;Negativo;Negativo;10195637.921676103;6.311251935397433;10195637.921676103;6.311251935397433
2011;Lavadora No;46978525.4756668;0.05;7.083847530497101;3º;9248306.13972701;127690.94401470893;-6937.873420672711;7.080856265718378;Lavadora;No;Economía básica;Negativo;Negativo;10195637.921676103;6.311251935397433;10195637.921676103;6.311251935397433
2011;Lavadora No;46978525.4756668;0.05;7.083847530497101;4º;9944537.931275548;137303.78482822684;-7460.171014224792;7.080856265718378;Lavadora;No;Economía básica;Negativo;Negativo;10195637.921676103;6.311251935397433;10195637.921676103;6.311251935397433
